A	B	nA	nB	nU	nI	jaccard
100703	100760	29016953	29410487	35593488	22833952	0.641520
100703	100761	29016953	28951231	36231043	21737141	0.599959
100703	100763	29016953	29283716	35234495	23066174	0.654647
100703	100764	29016953	29277283	35315524	22978712	0.650669
100703	100765	29016953	29113385	35351768	22778570	0.644340
100703	100766	29016953	29400535	35318432	23099056	0.654023
100703	100778	29016953	29171201	37398993	20789161	0.555875
100703	100784	29016953	29266264	36165213	22118004	0.611582
100703	100787	29016953	29031144	34388264	23659833	0.688021
100703	100792	29016953	29368745	36134420	22251278	0.615792
100703	100800	29016953	28702931	35415005	22304879	0.629814
100703	100805	29016953	29195372	35357345	22854980	0.646400
100703	100838	29016953	28848865	36143959	21721859	0.600982
100703	100852	29016953	28883223	36541879	21358297	0.584488
100703	100861	29016953	29116771	35960672	22173052	0.616592
100703	100862	29016953	28928693	36851643	21094003	0.572403
100703	100891	29016953	29266191	36097137	22186007	0.614620
100703	100892	29016953	28960124	36490473	21486604	0.588828
100703	100902	29016953	29028667	37192290	20853330	0.560690
100703	100916	29016953	29209349	33396180	24830122	0.743502
100703	100954	29016953	28683732	35591322	22109363	0.621201
100703	100958	29016953	28731221	35736585	22011589	0.615940
100703	100959	29016953	28963241	35688646	22291548	0.624612
100703	100988	29016953	28508645	35190672	22334926	0.634683
100703	101003	29016953	29035155	35864481	22187627	0.618652
100703	101018	29016953	28868194	35305419	22579728	0.639554
100703	101023	29016953	28812651	33771863	24057741	0.712360
100703	101024	29016953	28597387	35491338	22123002	0.623335
100703	101025	29016953	28852980	35605927	22264006	0.625289
100703	101027	29016953	28653956	35447793	22223116	0.626925
100703	101040	29016953	29028325	35563426	22481852	0.632162
100703	101054	29016953	29104255	36905057	21216151	0.574885
100705	100707	29111523	29018556	34352079	23778000	0.692185
100705	100709	29111523	28690459	31690996	26110986	0.823924
100705	100715	29111523	29418378	37614625	20915276	0.556041
100705	100725	29111523	29406610	35963549	22554584	0.627151
100705	100727	29111523	29128483	36683351	21556655	0.587641
100705	100728	29111523	29175098	35965546	22321075	0.620624
100705	100742	29111523	29702590	36071092	22743021	0.630505
100705	100745	29111523	29019748	35573712	22557559	0.634108
100705	100751	29111523	29168633	35907180	22372976	0.623078
100705	100753	29111523	29142866	35539059	22715330	0.639165
100705	100755	29111523	29081003	35307558	22884968	0.648161
100705	100758	29111523	29124879	35923821	22312581	0.621108
100705	100759	29111523	29090454	35309732	22892245	0.648327
100705	100760	29111523	29410487	35718376	22803634	0.638429
100705	100761	29111523	28951231	36206672	21856082	0.603648
100705	100763	29111523	29283716	35335188	23060051	0.652609
100705	100764	29111523	29277283	35296555	23092251	0.654235
100705	100765	29111523	29113385	35296236	22928672	0.649607
100705	100766	29111523	29400535	35412443	23099615	0.652302
100705	100778	29111523	29171201	37568432	20714292	0.551375
100705	100784	29111523	29266264	36264975	22112812	0.609757
100705	100787	29111523	29031144	32771718	25370949	0.774172
100705	100792	29111523	29368745	36006671	22473597	0.624151
100705	100800	29111523	28702931	35500438	22314016	0.628556
100705	100805	29111523	29195372	35381541	22925354	0.647947
100705	100838	29111523	28848865	36136456	21823932	0.603931
100705	100852	29111523	28883223	36584482	21410264	0.585228
100705	100861	29111523	29116771	36193187	22035107	0.608819
100705	100862	29111523	28928693	36990510	21049706	0.569057
100705	100891	29111523	29266191	36244728	22132986	0.610654
100705	100892	29111523	28960124	36657122	21414525	0.584185
100705	100902	29111523	29028667	37300568	20839622	0.558694
100705	100916	29111523	29209349	32611161	25709711	0.788372
100705	100954	29111523	28683732	35513958	22281297	0.627395
100705	100958	29111523	28731221	35796209	22046535	0.615890
100705	100959	29111523	28963241	35724266	22350498	0.625639
100705	100988	29111523	28508645	35227198	22392970	0.635673
100705	101003	29111523	29035155	35832720	22313958	0.622726
100705	101018	29111523	28868194	35334591	22645126	0.640877
100705	101023	29111523	28812651	32572739	25351435	0.778302
100705	101024	29111523	28597387	35566090	22142820	0.622582
100705	101025	29111523	28852980	35627238	22337265	0.626972
100705	101027	29111523	28653956	35561016	22204463	0.624405
100705	101040	29111523	29028325	35525724	22614124	0.636556
100705	101054	29111523	29104255	37002095	21213683	0.573310
100707	100709	29018556	28690459	33972315	23736700	0.698707
100707	100715	29018556	29418378	37215441	21221493	0.570234
100707	100725	29018556	29406610	35723792	22701374	0.635469
100707	100727	29018556	29128483	36513883	21633156	0.592464
100707	100728	29018556	29175098	35465124	22728530	0.640870
100707	100742	29018556	29702590	36325915	22395231	0.616508
100707	100745	29018556	29019748	35581442	22456862	0.631140
100707	100751	29018556	29168633	35640101	22547088	0.632633
100707	100753	29018556	29142866	35441837	22719585	0.641039
100707	100755	29018556	29081003	35006290	23093269	0.659689
100707	100758	29018556	29124879	35551794	22591641	0.635457
100707	100759	29018556	29090454	35096436	23012574	0.655695
100707	100760	29018556	29410487	35729515	22699528	0.635316
100707	100761	29018556	28951231	35845441	22124346	0.617215
100707	100763	29018556	29283716	34953800	23348472	0.667981
100707	100764	29018556	29277283	35374939	22920900	0.647942
100707	100765	29018556	29113385	35154192	22977749	0.653628
100707	100766	29018556	29400535	35645768	22773323	0.638879
100707	100778	29018556	29171201	37231682	20958075	0.562910
100707	100784	29018556	29266264	35693754	22591066	0.632914
100707	100787	29018556	29031144	34781025	23268675	0.669005
100707	100792	29018556	29368745	35816863	22570438	0.630162
100707	100800	29018556	28702931	35484923	22236564	0.626648
100707	100805	29018556	29195372	35667985	22545943	0.632106
100707	100838	29018556	28848865	35734149	22133272	0.619387
100707	100852	29018556	28883223	36225480	21676299	0.598372
100707	100861	29018556	29116771	36105677	22029650	0.610144
100707	100862	29018556	28928693	36781281	21165968	0.575455
100707	100891	29018556	29266191	36207228	22077519	0.609754
100707	100892	29018556	28960124	36444438	21534242	0.590879
100707	100902	29018556	29028667	37188392	20858831	0.560896
100707	100916	29018556	29209349	34436068	23791837	0.690899
100707	100954	29018556	28683732	35237701	22464587	0.637516
100707	100958	29018556	28731221	35553386	22196391	0.624312
100707	100959	29018556	28963241	35504765	22477032	0.633071
100707	100988	29018556	28508645	35013249	22513952	0.643012
100707	101003	29018556	29035155	35627430	22426281	0.629467
100707	101018	29018556	28868194	35237245	22649505	0.642772
100707	101023	29018556	28812651	34252712	23578495	0.688369
100707	101024	29018556	28597387	35319104	22296839	0.631297
100707	101025	29018556	28852980	35499170	22372366	0.630222
100707	101027	29018556	28653956	35171237	22501275	0.639764
100707	101040	29018556	29028325	35543926	22502955	0.633103
100707	101054	29018556	29104255	36816627	21306184	0.578711
100709	100715	28690459	29418378	37283638	20825199	0.558561
100709	100725	28690459	29406610	35524685	22572384	0.635400
100709	100727	28690459	29128483	36327708	21491234	0.591593
100709	100728	28690459	29175098	35634363	22231194	0.623870
100709	100742	28690459	29702590	35938212	22454837	0.624818
100709	100745	28690459	29019748	35226520	22483687	0.638260
100709	100751	28690459	29168633	35613646	22245446	0.624633
100709	100753	28690459	29142866	35242760	22590565	0.640999
100709	100755	28690459	29081003	35077828	22693634	0.646951
100709	100758	28690459	29124879	35528155	22287183	0.627310
100709	100759	28690459	29090454	34965107	22815806	0.652531
100709	100760	28690459	29410487	35544719	22556227	0.634587
100709	100761	28690459	28951231	35876984	21764706	0.606648
100709	100763	28690459	29283716	34951439	23022736	0.658706
100709	100764	28690459	29277283	35122381	22845361	0.650450
100709	100765	28690459	29113385	35002365	22801479	0.651427
100709	100766	28690459	29400535	35142909	22948085	0.652993
100709	100778	28690459	29171201	37243400	20618260	0.553608
100709	100784	28690459	29266264	35944916	22011807	0.612376
100709	100787	28690459	29031144	32780131	24941472	0.760872
100709	100792	28690459	29368745	35686645	22372559	0.626917
100709	100800	28690459	28702931	35206657	22186733	0.630186
100709	100805	28690459	29195372	35194590	22691241	0.644737
100709	100838	28690459	28848865	35754800	21784524	0.609276
100709	100852	28690459	28883223	36155035	21418647	0.592411
100709	100861	28690459	29116771	35863860	21943370	0.611852
100709	100862	28690459	28928693	36662870	20956282	0.571594
100709	100891	28690459	29266191	35903541	22053109	0.614232
100709	100892	28690459	28960124	36352895	21297688	0.585859
100709	100902	28690459	29028667	36979819	20739307	0.560828
100709	100916	28690459	29209349	31189963	26709845	0.856360
100709	100954	28690459	28683732	35279517	22094674	0.626275
100709	100958	28690459	28731221	35448523	21973157	0.619861
100709	100959	28690459	28963241	35328937	22324763	0.631912
100709	100988	28690459	28508645	34893320	22305784	0.639257
100709	101003	28690459	29035155	35605170	22120444	0.621271
100709	101018	28690459	28868194	34980335	22578318	0.645457
100709	101023	28690459	28812651	32235475	25267635	0.783846
100709	101024	28690459	28597387	35217315	22070531	0.626695
100709	101025	28690459	28852980	35314555	22228884	0.629454
100709	101027	28690459	28653956	35129547	22214868	0.632370
100709	101040	28690459	29028325	35292403	22426381	0.635445
100709	101054	28690459	29104255	36752981	21041733	0.572518
100047	100053	29087439	29425409	37318694	21194154	0.567923
100047	100108	29087439	28901223	35238725	22749937	0.645595
100047	100130	29087439	28851047	36754382	21184104	0.576369
100047	100158	29087439	29117797	36954733	21250503	0.575041
100047	100208	29087439	28623001	35488034	22222406	0.626194
100047	100226	29087439	29321742	35078559	23330622	0.665096
100047	100282	29087439	28705314	34705265	23087488	0.665245
100047	100300	29087439	29309918	35179303	23218054	0.659992
100047	100302	29087439	29263231	35242323	23108347	0.655699
100047	100303	29087439	29494967	35361867	23220539	0.656655
100047	100304	29087439	29177429	34751102	23513766	0.676634
100047	100305	29087439	29510715	35550293	23047861	0.648317
100047	100306	29087439	29374442	35568377	22893504	0.643648
100047	100307	29087439	29123214	34564448	23646205	0.684119
100047	100309	29087439	29070457	34546876	23611020	0.683449
100047	100310	29087439	28959338	34581622	23465155	0.678544
100047	100312	29087439	29206923	35432998	22861364	0.645200
100047	100313	29087439	29053741	35159027	22982153	0.653663
100047	100320	29087439	29474561	35833379	22728621	0.634286
100047	100331	29087439	29108113	34931054	23264498	0.666012
100047	100335	29087439	28741437	36713151	21115725	0.575154
100047	100395	29087439	29063278	34880073	23270644	0.667162
100047	100516	29087439	28638475	34397098	23328816	0.678220
100047	100563	29087439	28620567	34679661	23028345	0.664030
100047	100645	29087439	29331544	34971606	23447377	0.670469
100047	100673	29087439	29085373	34695299	23477513	0.676677
100047	100677	29087439	29090209	35534276	22643372	0.637226
100047	100683	29087439	29177370	35519127	22745682	0.640378
100047	100685	29087439	29318604	35777955	22628088	0.632459
100047	100691	29087439	29198603	35536926	22749116	0.640154
100047	100692	29087439	28736303	34737967	23085775	0.664569
100047	100697	29087439	29669826	35343622	23413643	0.662457
100047	100703	29087439	29016953	35567347	22537045	0.633644
100047	100705	29087439	29111523	35448873	22750089	0.641772
100047	100707	29087439	29018556	35402038	22703957	0.641318
100047	100709	29087439	28690459	35293892	22484006	0.637051
100047	100715	29087439	29418378	37234246	21271571	0.571290
100047	100725	29087439	29406610	36063419	22430630	0.621977
100047	100727	29087439	29128483	36256962	21958960	0.605648
100047	100728	29087439	29175098	35574308	22688229	0.637770
100047	100742	29087439	29702590	35289935	23500094	0.665915
100047	100745	29087439	29019748	35779780	22327407	0.624023
100047	100751	29087439	29168633	35332762	22923310	0.648783
100047	100753	29087439	29142866	34702846	23527459	0.677969
100047	100755	29087439	29081003	34409195	23759247	0.690491
100047	100758	29087439	29124879	35267888	22944430	0.650576
100047	100759	29087439	29090454	34755742	23422151	0.673907
100047	100760	29087439	29410487	35557208	22940718	0.645178
100047	100761	29087439	28951231	35736073	22302597	0.624092
100715	100725	29418378	29406610	37673557	21151431	0.561440
100715	100727	29418378	29128483	37433956	21112905	0.564004
100715	100728	29418378	29175098	36882340	21711136	0.588659
100715	100742	29418378	29702590	37688180	21432788	0.568687
100715	100745	29418378	29019748	37017051	21421075	0.578681
100715	100751	29418378	29168633	37187192	21399819	0.575462
100715	100753	29418378	29142866	37276344	21284900	0.571003
100715	100755	29418378	29081003	37256755	21242626	0.570168
100715	100758	29418378	29124879	37134539	21408718	0.576518
100715	100759	29418378	29090454	37251698	21257134	0.570635
100715	100760	29418378	29410487	37422113	21406752	0.572035
100715	100761	29418378	28951231	37122557	21247052	0.572349
100715	100763	29418378	29283716	37479312	21222782	0.566253
100715	100764	29418378	29277283	37368623	21327038	0.570720
100715	100765	29418378	29113385	37332690	21199073	0.567842
100715	100766	29418378	29400535	37512969	21305944	0.567962
100715	100778	29418378	29171201	35394534	23195045	0.655328
100715	100784	29418378	29266264	37131127	21553515	0.580470
100715	100787	29418378	29031144	37582082	20867440	0.555250
100715	100792	29418378	29368745	37451364	21335759	0.569692
100715	100800	29418378	28702931	36793850	21327459	0.579647
100715	100805	29418378	29195372	37460299	21153451	0.564690
100715	100838	29418378	28848865	37000082	21267161	0.574787
100715	100852	29418378	28883223	37455640	20845961	0.556551
100715	100861	29418378	29116771	36910925	21624224	0.585849
100715	100862	29418378	28928693	37232085	21114986	0.567118
100715	100891	29418378	29266191	37303569	21381000	0.573162
100715	100892	29418378	28960124	37073115	21305387	0.574686
100715	100902	29418378	29028667	37414578	21032467	0.562146
100715	100916	29418378	29209349	37729637	20898090	0.553891
100715	100954	29418378	28683732	36690374	21411736	0.583579
100715	100958	29418378	28731221	36875180	21274419	0.576931
100715	100959	29418378	28963241	37004541	21377078	0.577688
100715	100988	29418378	28508645	36666526	21260497	0.579834
100715	101003	29418378	29035155	37062438	21391095	0.577164
100715	101018	29418378	28868194	37065542	21221030	0.572527
100715	101023	29418378	28812651	37446501	20784528	0.555046
100715	101024	29418378	28597387	36826848	21188917	0.575366
100715	101025	29418378	28852980	36937250	21334108	0.577577
100715	101027	29418378	28653956	36822690	21249644	0.577080
100715	101040	29418378	29028325	37142958	21303745	0.573561
100715	101054	29418378	29104255	37619533	20903100	0.555645
100725	100727	29406610	29128483	36782222	21752871	0.591396
100725	100728	29406610	29175098	35841547	22740161	0.634464
100725	100742	29406610	29702590	36495518	22613682	0.619629
100725	100745	29406610	29019748	36054497	22371861	0.620501
100725	100751	29406610	29168633	35453188	23122055	0.652185
100725	100753	29406610	29142866	35828933	22720543	0.634140
100725	100755	29406610	29081003	35697946	22789667	0.638403
100725	100758	29406610	29124879	35805798	22725691	0.634693
100725	100759	29406610	29090454	35658891	22838173	0.640462
100725	100760	29406610	29410487	36208132	22608965	0.624417
100725	100761	29406610	28951231	36551311	21806530	0.596600
100725	100763	29406610	29283716	35735260	22955066	0.642365
100725	100764	29406610	29277283	36120761	22563132	0.624658
100725	100765	29406610	29113385	35612572	22907423	0.643240
100725	100766	29406610	29400535	36210492	22596653	0.624036
100725	100778	29406610	29171201	37572685	21005126	0.559053
100725	100784	29406610	29266264	36098885	22573989	0.625338
100725	100787	29406610	29031144	35926018	22511736	0.626614
100725	100792	29406610	29368745	36366783	22408572	0.616182
100725	100800	29406610	28702931	36017975	22091566	0.613348
100725	100805	29406610	29195372	36120573	22481409	0.622399
100725	100838	29406610	28848865	36022840	22232635	0.617182
100725	100852	29406610	28883223	36789302	21500531	0.584423
100725	100861	29406610	29116771	36419894	22103487	0.606907
100725	100862	29406610	28928693	37176917	21158386	0.569127
100725	100891	29406610	29266191	36382205	22290596	0.612679
100725	100892	29406610	28960124	36836575	21530159	0.584478
100725	100902	29406610	29028667	37403051	21032226	0.562313
100725	100916	29406610	29209349	35924908	22691051	0.631624
100725	100954	29406610	28683732	35642005	22448337	0.629828
100725	100958	29406610	28731221	35907919	22229912	0.619081
100725	100959	29406610	28963241	36013666	22356185	0.620769
100725	100988	29406610	28508645	35359961	22555294	0.637877
100725	101003	29406610	29035155	35985193	22456572	0.624050
100725	101018	29406610	28868194	35685253	22589551	0.633022
100725	101023	29406610	28812651	35762507	22456754	0.627941
100725	101024	29406610	28597387	35914168	22089829	0.615073
100725	101025	29406610	28852980	36016005	22243585	0.617603
100725	101027	29406610	28653956	35778969	22281597	0.622757
100725	101040	29406610	29028325	35953377	22481558	0.625298
100725	101054	29406610	29104255	37206896	21303969	0.572581
100727	100728	29128483	29175098	36729232	21574349	0.587389
100727	100742	29128483	29702590	37114241	21716832	0.585135
100727	100745	29128483	29019748	36740536	21407695	0.582672
100727	100751	29128483	29168633	36618033	21679083	0.592033
100727	100753	29128483	29142866	36379908	21891441	0.601745
100727	100755	29128483	29081003	36129461	22080025	0.611136
100727	100758	29128483	29124879	36410411	21842951	0.599909
100727	100759	29128483	29090454	36243305	21975632	0.606336
100727	100760	29128483	29410487	36608528	21930442	0.599053
100727	100761	29128483	28951231	36681609	21398105	0.583347
100727	100763	29128483	29283716	36284960	22127239	0.609818
100727	100764	29128483	29277283	36768965	21636801	0.588453
100727	100765	29128483	29113385	36289603	21952265	0.604919
100727	100766	29128483	29400535	36838611	21690407	0.588795
100727	100778	29128483	29171201	37280901	21018783	0.563795
100727	100784	29128483	29266264	36479823	21914924	0.600741
100727	100787	29128483	29031144	36615769	21543858	0.588376
100727	100792	29128483	29368745	36915929	21581299	0.584607
100727	100800	29128483	28702931	36027581	21803833	0.605198
100727	100805	29128483	29195372	36803683	21520172	0.584729
100727	100838	29128483	28848865	36518303	21459045	0.587624
100727	100852	29128483	28883223	36630460	21381246	0.583701
100727	100861	29128483	29116771	36491807	21753447	0.596119
100727	100862	29128483	28928693	36614147	21443029	0.585649
100727	100891	29128483	29266191	36694864	21699810	0.591358
100727	100892	29128483	28960124	36552405	21536202	0.589187
100727	100902	29128483	29028667	36866300	21290850	0.577515
100727	100916	29128483	29209349	36782754	21555078	0.586010
100727	100954	29128483	28683732	35964978	21847237	0.607459
100727	100958	29128483	28731221	36149236	21710468	0.600579
100727	100959	29128483	28963241	36411883	21679841	0.595406
100727	100988	29128483	28508645	35936896	21700232	0.603843
100727	101003	29128483	29035155	36389520	21774118	0.598362
100727	101018	29128483	28868194	36323798	21672879	0.596658
100727	101023	29128483	28812651	36616235	21324899	0.582389
100727	101024	29128483	28597387	36036527	21689343	0.601871
100727	101025	29128483	28852980	36285186	21696277	0.597938
100727	101027	29128483	28653956	36189302	21593137	0.596672
100727	101040	29128483	29028325	36484656	21672152	0.594007
100727	101054	29128483	29104255	34269125	23963613	0.699277
100728	100742	29175098	29702590	36107374	22770314	0.630628
100728	100745	29175098	29019748	35394630	22800216	0.644172
100728	100751	29175098	29168633	35333283	23010448	0.651240
100728	100753	29175098	29142866	35297011	23020953	0.652207
100728	100755	29175098	29081003	35378572	22877529	0.646649
100728	100758	29175098	29124879	35321467	22978510	0.650554
100728	100759	29175098	29090454	35354411	22911141	0.648042
100728	100760	29175098	29410487	35519455	23066130	0.649394
100728	100761	29175098	28951231	35979976	22146353	0.615519
100728	100763	29175098	29283716	35758431	22700383	0.634826
100728	100764	29175098	29277283	35713404	22738977	0.636707
100728	100765	29175098	29113385	35395520	22892963	0.646776
100728	100766	29175098	29400535	35654833	22920800	0.642853
100728	100778	29175098	29171201	36985779	21360520	0.577533
100728	100784	29175098	29266264	35700743	22740619	0.636979
100728	100787	29175098	29031144	36047216	22159026	0.614722
100728	100792	29175098	29368745	35811666	22732177	0.634770
100728	100800	29175098	28702931	35531420	22346609	0.628925
100728	100805	29175098	29195372	35570683	22799787	0.640971
100728	100838	29175098	28848865	35506255	22517708	0.634190
100728	100852	29175098	28883223	36383567	21674754	0.595729
100728	100861	29175098	29116771	35962229	22329640	0.620919
100728	100862	29175098	28928693	36909833	21193958	0.574209
100728	100891	29175098	29266191	36190721	22250568	0.614814
100728	100892	29175098	28960124	36320494	21814728	0.600618
100728	100902	29175098	29028667	37207728	20996037	0.564292
100728	100916	29175098	29209349	36100155	22284292	0.617291
100728	100954	29175098	28683732	35121012	22737818	0.647414
100728	100958	29175098	28731221	35269390	22636929	0.641829
100728	100959	29175098	28963241	35602446	22535893	0.632987
100728	100988	29175098	28508645	34743315	22940428	0.660283
100728	101003	29175098	29035155	35520530	22689723	0.638778
100728	101018	29175098	28868194	35333213	22710079	0.642740
100728	101023	29175098	28812651	35925472	22062277	0.614112
100728	101024	29175098	28597387	35407961	22364524	0.631624
100728	101025	29175098	28852980	35482592	22545486	0.635396
100728	101027	29175098	28653956	35264273	22564781	0.639877
100728	101040	29175098	29028325	35255090	22948333	0.650923
100728	101054	29175098	29104255	36978089	21301264	0.576051
100742	100745	29702590	29019748	36155950	22566388	0.624140
100742	100751	29702590	29168633	35965607	22905616	0.636876
100742	100753	29702590	29142866	35543161	23302295	0.655606
100742	100755	29702590	29081003	35952247	22831346	0.635046
100742	100758	29702590	29124879	35360708	23466761	0.663639
100742	100759	29702590	29090454	36035375	22757669	0.631537
100742	100760	29702590	29410487	35259864	23853213	0.676498
100742	100761	29702590	28951231	36360403	22293418	0.613124
100742	100763	29702590	29283716	36131087	22855219	0.632564
100742	100764	29702590	29277283	35255747	23724126	0.672915
100742	100765	29702590	29113385	36017333	22798642	0.632991
100742	100766	29702590	29400535	35150885	23952240	0.681412
100742	100778	29702590	29171201	37686713	21187078	0.562190
100742	100784	29702590	29266264	35971526	22997328	0.639320
100742	100787	29702590	29031144	35987195	22746539	0.632073
100742	100792	29702590	29368745	36108879	22962456	0.635923
100742	100800	29702590	28702931	35626187	22779334	0.639399
100742	100805	29702590	29195372	35400860	23497102	0.663744
100742	100838	29702590	28848865	35903954	22647501	0.630780
100742	100852	29702590	28883223	36664101	21921712	0.597907
100742	100861	29702590	29116771	36402378	22416983	0.615811
100742	100862	29702590	28928693	37124323	21506960	0.579323
100742	100891	29702590	29266191	36545527	22423254	0.613570
100742	100892	29702590	28960124	36818976	21843738	0.593274
100742	100902	29702590	29028667	37542225	21189032	0.564405
100742	100916	29702590	29209349	36142676	22769263	0.629983
100742	100954	29702590	28683732	35261876	23124446	0.655792
100742	100958	29702590	28731221	35898033	22535778	0.627772
100742	100959	29702590	28963241	36123400	22542431	0.624040
100742	100988	29702590	28508645	35082953	23128282	0.659246
100742	101003	29702590	29035155	35462502	23275243	0.656334
100742	101018	29702590	28868194	35539441	23031343	0.648050
100742	101023	29702590	28812651	36036561	22478680	0.623774
100742	101024	29702590	28597387	35702771	22597206	0.632926
100742	101025	29702590	28852980	35777232	22778338	0.636671
100742	101027	29702590	28653956	35661158	22695388	0.636418
100742	101040	29702590	29028325	35321605	23409310	0.662748
100742	101054	29702590	29104255	37235829	21571016	0.579308
100745	100751	29019748	29168633	35511156	22677225	0.638594
100745	100753	29019748	29142866	35508555	22654059	0.637989
100745	100755	29019748	29081003	35593961	22506790	0.632320
100745	100758	29019748	29124879	35588222	22556405	0.633817
100745	100759	29019748	29090454	35559871	22550331	0.634151
100745	100760	29019748	29410487	35875000	22555235	0.628717
100745	100761	29019748	28951231	35999120	21971859	0.610344
100745	100763	29019748	29283716	35750087	22553377	0.630862
100745	100764	29019748	29277283	35947590	22349441	0.621723
100745	100765	29019748	29113385	35423519	22709614	0.641089
100745	100766	29019748	29400535	35868892	22551391	0.628717
100745	100778	29019748	29171201	36960536	21230413	0.574408
100745	100784	29019748	29266264	35871262	22414750	0.624867
100745	100787	29019748	29031144	35879965	22170927	0.617919
100745	100792	29019748	29368745	35976486	22412007	0.622963
100745	100800	29019748	28702931	35302253	22420426	0.635099
100745	100805	29019748	29195372	35725894	22489226	0.629494
100745	100838	29019748	28848865	35545484	22323129	0.628016
100745	100852	29019748	28883223	36407069	21495902	0.590432
100745	100861	29019748	29116771	35969380	22167139	0.616278
100745	100862	29019748	28928693	36778168	21170273	0.575621
100745	100891	29019748	29266191	36247281	22038658	0.608009
100745	100892	29019748	28960124	36338227	21641645	0.595561
100745	100902	29019748	29028667	36951965	21096450	0.570916
100745	100916	29019748	29209349	35728264	22500833	0.629777
100745	100954	29019748	28683732	35323318	22380162	0.633580
100745	100958	29019748	28731221	35514435	22236534	0.626127
100745	100959	29019748	28963241	35703794	22279195	0.624001
100745	100988	29019748	28508645	35031731	22496662	0.642180
100745	101003	29019748	29035155	35718658	22336245	0.625338
100745	101018	29019748	28868194	35037924	22850018	0.652151
100745	101023	29019748	28812651	35672398	22160001	0.621209
100745	101024	29019748	28597387	35600411	22016724	0.618440
100745	101025	29019748	28852980	35569079	22303649	0.627052
100745	101027	29019748	28653956	35406469	22267235	0.628903
100745	101040	29019748	29028325	35443425	22604648	0.637767
100745	101054	29019748	29104255	36925015	21198988	0.574109
100751	100753	29168633	29142866	34964601	23346898	0.667730
100751	100755	29168633	29081003	35290346	22959290	0.650583
100751	100758	29168633	29124879	35128606	23164906	0.659431
100751	100759	29168633	29090454	35042297	23216790	0.662536
100751	100760	29168633	29410487	35650211	22928909	0.643163
100751	100761	29168633	28951231	35814028	22305836	0.622824
100751	100763	29168633	29283716	35586957	22865392	0.642522
100751	100764	29168633	29277283	35336053	23109863	0.654002
100751	100765	29168633	29113385	35279625	23002393	0.652002
100751	100766	29168633	29400535	35635579	22933589	0.643559
100751	100778	29168633	29171201	37296370	21043464	0.564223
100751	100784	29168633	29266264	35423104	23011793	0.649627
100751	100787	29168633	29031144	36005767	22194010	0.616402
100751	100792	29168633	29368745	35706086	22831292	0.639423
100751	100800	29168633	28702931	35558470	22313094	0.627504
100751	100805	29168633	29195372	35692118	22671887	0.635207
100751	100838	29168633	28848865	35184535	22832963	0.648949
100751	100852	29168633	28883223	36269933	21781923	0.600550
100751	100861	29168633	29116771	36113444	22171960	0.613953
100751	100862	29168633	28928693	36931279	21166047	0.573120
100751	100891	29168633	29266191	35973924	22460900	0.624366
100751	100892	29168633	28960124	36452546	21676211	0.594642
100751	100902	29168633	29028667	37142331	21054969	0.566873
100751	100916	29168633	29209349	36115973	22262009	0.616403
100751	100954	29168633	28683732	34953620	22898745	0.655118
100751	100958	29168633	28731221	35137968	22761886	0.647786
100751	100959	29168633	28963241	35585136	22546738	0.633600
100751	100988	29168633	28508645	34392945	23284333	0.677009
100751	101003	29168633	29035155	35352099	22851689	0.646403
100751	101018	29168633	28868194	35055517	22981310	0.655569
100751	101023	29168633	28812651	35925848	22055436	0.613916
100751	101024	29168633	28597387	35246706	22519314	0.638905
100751	101025	29168633	28852980	35338796	22682817	0.641867
100751	101027	29168633	28653956	35220264	22602325	0.641742
100751	101040	29168633	29028325	35147711	23049247	0.655782
100751	101054	29168633	29104255	36898036	21374852	0.579295
100753	100755	29142866	29081003	34788367	23435502	0.673659
100753	100758	29142866	29124879	35211642	23056103	0.654786
100753	100759	29142866	29090454	34498255	23735065	0.688008
100753	100760	29142866	29410487	35187440	23365913	0.664041
100753	100761	29142866	28951231	35752675	22341422	0.624888
100753	100763	29142866	29283716	34491108	23935474	0.693961
100753	100764	29142866	29277283	35269064	23151085	0.656413
100753	100765	29142866	29113385	34450447	23805804	0.691016
100753	100766	29142866	29400535	35056870	23486531	0.669955
100753	100778	29142866	29171201	37232482	21081585	0.566215
100753	100784	29142866	29266264	35090239	23318891	0.664541
100753	100787	29142866	29031144	35715384	22458626	0.628822
100753	100792	29142866	29368745	35393931	23117680	0.653154
100753	100800	29142866	28702931	35026502	22819295	0.651487
100753	100805	29142866	29195372	35272184	23066054	0.653945
100753	100838	29142866	28848865	35619274	22372457	0.628100
100753	100852	29142866	28883223	36234484	21791605	0.601405
100753	100861	29142866	29116771	35795324	22464313	0.627577
100753	100862	29142866	28928693	36800411	21271148	0.578014
100753	100891	29142866	29266191	35808113	22600944	0.631168
100753	100892	29142866	28960124	36377816	21725174	0.597209
100753	100902	29142866	29028667	37158726	21012807	0.565488
100753	100916	29142866	29209349	35654835	22697380	0.636586
100753	100954	29142866	28683732	34563124	23263474	0.673072
100753	100958	29142866	28731221	34708503	23165584	0.667433
100753	100959	29142866	28963241	35178524	22927583	0.651749
100753	100988	29142866	28508645	34235031	23416480	0.683992
100753	101003	29142866	29035155	34985620	23192401	0.662912
100753	101018	29142866	28868194	33909620	24101440	0.710755
100753	101023	29142866	28812651	35543266	22412251	0.630563
100753	101024	29142866	28597387	35004060	22736193	0.649530
