block,SNPs,hits,Z,top_candidate_p,Z_pVal,chrom,mid_pos,n_up,n_dn,lead_pos,lead_ref,mean_beta,dir
4_702,3,0,0.7846966108376161,1.0,0.377573392952151,Chr4,6817859.0,3,0,6817859,1,0.06854608,up-in-warm
4_1465,6,1,0.7720336147982233,0.058519850599,0.3777205711230558,Chr4,9042332.5,3,3,9042342,176,0.01933179,up-in-warm
3_2183,2,0,0.7878050893851444,1.0,0.3777653078754543,Chr3,16824215.0,2,0,16824215,1,0.12679711,up-in-warm
1_4640,1,0,0.7913448895424254,1.0,0.37787307155392,Chr1,26130165.0,1,0,26130165,1,0.12366991,up-in-warm
3_1449,161,14,0.4492866616952575,1.2758879120830302e-09,0.3778915600955376,Chr3,11529429.0,82,79,11529414,1853,-0.027337868,down-in-warm
5_2026,11,1,0.7516912042234255,0.1046617457412836,0.3779056564594307,Chr5,18098910.0,4,7,18098910,1,-0.03110531,down-in-warm
2_1928,2,0,0.7863012829861458,1.0,0.3780779325900807,Chr2,18000105.0,1,1,18000105,1,-0.2621376,down-in-warm
3_2350,5,1,0.7741939275528086,0.0490099501,0.3780930701841379,Chr3,17180806.0,3,2,17180806,1,0.056629706,up-in-warm
5_924,5,0,0.7735174979285935,1.0,0.3782330733961853,Chr5,13666050.0,4,1,13666050,8169,-0.15916978,down-in-warm
1_2923,3,1,0.7812735608986097,0.029701,0.3782839166857056,Chr1,21358648.0,2,1,21358648,1,0.039779995,up-in-warm
4_2532,20,6,0.7153929901551443,3.436415985755732e-08,0.3784756016918035,Chr4,12214470.0,9,11,12214426,1,0.012417508,up-in-warm
2_1521,1,0,0.7882522021113071,1.0,0.3785171430814793,Chr2,14993052.0,1,0,14993052,80,0.21870999,up-in-warm
1_4152,8,2,0.7601088992946575,0.0026900777395207,0.3785603940579503,Chr1,24126756.0,4,4,24126756,1,-0.012704683,down-in-warm
3_542,3,0,0.7798525886058572,1.0,0.3785789895174148,Chr3,5508812.0,2,1,5508812,1,0.02392555,up-in-warm
2_1809,1,0,0.785745331380709,1.0,0.3790394624560506,Chr2,17122674.0,1,0,17122674,1,0.041761264,up-in-warm
3_536,3,1,0.777277443950779,0.029701,0.3791139130066985,Chr3,5338784.0,3,0,5338784,1,0.1032474,up-in-warm
4_550,1,0,0.7852189955433606,1.0,0.3791491553227735,Chr4,6145508.0,1,0,6145508,1,0.10412701,up-in-warm
5_2141,1,0,0.7850982597221356,1.0,0.3791743190677102,Chr5,18737765.0,1,0,18737765,105,0.043998204,up-in-warm
3_1109,25,0,0.6932645858942992,1.0,0.3793502596624539,Chr3,9634861.0,15,10,9634861,1,0.011115784,up-in-warm
3_3045,2,0,0.7799229446138862,1.0,0.3794048039120592,Chr3,19817211.5,1,1,19817412,52,-0.23673297,down-in-warm
2_251,51,9,0.607831969503423,2.0826412975509566e-09,0.379847856543945,Chr2,688062.0,30,21,686844,1,0.019257657,up-in-warm
4_944,80,6,0.5338640470917535,0.0001596206896197,0.3799804490914213,Chr4,7784548.0,41,39,7782785,2699,-0.0055661504,down-in-warm
3_1468,10,1,0.7450480732013596,0.0956179249911955,0.3800605417715089,Chr3,11760694.0,5,5,11760562,1,0.016759086,up-in-warm
5_1007,40,4,0.6384495795070855,0.0006856064270094,0.3803371158047883,Chr5,14953932.0,21,19,14956449,62,-0.0322771,down-in-warm
2_1234,45,9,0.6223544044088344,6.403194570664913e-10,0.3804676055018712,Chr2,11177218.0,28,17,11165841,105,0.0871253,up-in-warm
5_2117,1,0,0.7778478079070242,1.0,0.380686392293793,Chr5,18377878.0,1,0,18377878,1,0.095430784,up-in-warm
3_2580,1,0,0.7777424183158484,1.0,0.3807083846765106,Chr3,17575850.0,1,0,17575850,3929,0.039740156,up-in-warm
3_3305,1,0,0.7759985534066096,1.0,0.3810723450672939,Chr3,23031149.0,1,0,23031149,1,0.13713935,up-in-warm
2_1274,76,9,0.5366551331794288,7.788825725501341e-08,0.3811241527144917,Chr2,11752540.0,49,27,11808584,1,0.039585926,up-in-warm
1_2512,32,6,0.6603674719607124,7.248364728301593e-07,0.3811384831352069,Chr1,18645499.0,19,13,18645499,1,0.04833744,up-in-warm
2_1785,1,0,0.7739184808303502,1.0,0.3815066126457647,Chr2,17036281.0,1,0,17036281,1,0.22790122,up-in-warm
5_2103,1,0,0.7733994421839689,1.0,0.3816149983282026,Chr5,18294726.0,1,0,18294726,1,0.09488573,up-in-warm
1_5116,231,31,0.4692239625558064,3.951624863079909e-25,0.3817708555611068,Chr1,29301950.0,120,111,29345245,2,-0.019655278,down-in-warm
2_9,78,10,0.5281487135072891,6.773337808921511e-09,0.3818700741181158,Chr2,113536.0,45,33,114876,1,-0.04475735,down-in-warm
3_1495,3,0,0.7632643014660447,1.0,0.3820288356593049,Chr3,11917951.0,3,0,11917747,482,0.032741927,up-in-warm
1_3701,8,1,0.7423515220706388,0.0772553055720799,0.382225476954051,Chr1,22942768.0,5,3,22942800,211,0.075524166,up-in-warm
1_4095,1,0,0.7702506231622426,1.0,0.3822727336098107,Chr1,24044389.0,1,0,24044389,1,0.16396381,up-in-warm
5_923,558,70,2.2325234480421123,1.3312973288149366e-52,0.3825573974405001,Chr5,13573327.0,284,274,13562524,2915,-0.018618343,down-in-warm
2_434,20,4,0.6946251846556829,4.262092764244029e-05,0.3826858295176375,Chr2,1177740.0,13,7,1177647,435,0.05958745,up-in-warm
5_2592,32,4,0.6525716770964874,0.0002874736447956,0.3826928406874935,Chr5,22310227.0,15,17,22310557,1,0.012522023,up-in-warm
5_1362,6,0,0.7479893768724966,1.0,0.382697670818143,Chr5,16253477.0,2,4,16253056,1,-0.06163746,down-in-warm
3_1250,30,0,0.6570674337604636,1.0,0.3831462562372791,Chr3,10455718.0,13,17,10455718,1,-0.10071321,down-in-warm
2_1783,1,0,0.7632329857130287,1.0,0.3837398200955699,Chr2,16992099.0,1,0,16992099,131,0.03450303,up-in-warm
5_986,2,0,0.7589576418235827,1.0,0.3837761080824813,Chr5,14906113.5,2,0,14906232,1,0.038260493,up-in-warm
1_418,13,0,0.7141034070192284,1.0,0.3840491815018753,Chr1,3564131.0,10,3,3573911,1,0.0155838635,up-in-warm
2_506,1,0,0.7616892044744364,1.0,0.3840627829941327,Chr2,1610115.0,1,0,1610115,126,0.13727264,up-in-warm
1_5058,26,3,0.6652994623243769,0.0021887611748319,0.3842730856430375,Chr1,28680132.0,19,7,28680132,1,0.047720615,up-in-warm
1_5055,1,0,0.7598495177547783,1.0,0.384447755202429,Chr1,28637338.0,1,0,28637338,1,0.12667015,up-in-warm
3_591,8,2,0.7310470311464577,0.0026900777395207,0.384564231242394,Chr3,6436960.5,6,2,6443346,316,0.18989775,up-in-warm
5_2048,13,1,0.7097915265683422,0.1224789770010321,0.3849352671575718,Chr5,18147167.0,4,9,18147167,1,-0.23064815,down-in-warm
5_689,9,1,0.7241126904344904,0.0864827525163591,0.3851838129001862,Chr5,8213924.0,6,3,8213924,88,-0.012866223,down-in-warm
1_110,3,0,0.7475334448442815,1.0,0.3853090440072431,Chr1,559943.0,2,1,559943,1,0.082806684,up-in-warm
5_1347,42,8,0.6067530765345085,8.7176925665912e-09,0.3853427517480093,Chr5,16208886.0,25,17,16208104,1,-0.029503409,down-in-warm
3_1732,68,5,0.5326636538544083,0.0006178038260051,0.3854902912923221,Chr3,15692279.0,34,34,15692279,1,-0.010938317,down-in-warm
5_2024,27,2,0.6554367741080437,0.0297456362855043,0.3855538005273964,Chr5,18081134.0,18,9,18083898,52,0.033298414,up-in-warm
5_428,1,0,0.754513603592464,1.0,0.3855649903217367,Chr5,4614971.0,1,0,4614971,169,0.09237305,up-in-warm
4_2157,3,0,0.7434367385219606,1.0,0.3861646508741087,Chr4,10613261.0,2,1,10613261,2438,0.11607328,up-in-warm
3_1438,13,1,0.7021379933029456,0.1224789770010321,0.3865095361554405,Chr3,11301897.0,4,9,11302468,1,-0.12681529,down-in-warm
2_936,197,29,0.4006403169589673,8.776014681806555e-25,0.3870937249273855,Chr2,9060391.0,108,89,9056463,1,0.019075595,up-in-warm
3_3273,1,0,0.7469649140533858,1.0,0.3871471580182098,Chr3,22662671.0,1,0,22662671,52,0.021010043,up-in-warm
5_452,80,14,0.4951023019785228,8.12907078437808e-14,0.3872159881561101,Chr5,5236248.0,48,32,5235290,1,0.063899554,up-in-warm
4_2403,138,12,0.406077115342111,1.9005270433601093e-08,0.3872929516953423,Chr4,11497758.5,72,66,11481553,1,0.029710086,up-in-warm
3_2396,1,0,0.7459861857284592,1.0,0.3873524325900385,Chr3,17241017.0,1,0,17241017,81,0.14305604,up-in-warm
2_1136,1,0,0.7452506641756822,1.0,0.3875067186793106,Chr2,10337165.0,1,0,10337165,1,0.07385583,up-in-warm
3_1126,3,0,0.7364936080028476,1.0,0.3876160031843104,Chr3,9866871.0,2,1,9866871,1,0.1920764,up-in-warm
1_4143,17,1,0.6807226259336633,0.1570568066160732,0.3877853432855865,Chr1,24111660.0,11,6,24112440,57,0.014344491,up-in-warm
4_2918,5,1,0.7264050572822384,0.0490099501,0.3880224812733481,Chr4,17237636.0,3,2,17243837,58,0.1644055,up-in-warm
5_541,4,1,0.7299183165023494,0.03940399,0.3881368162077399,Chr5,6857152.0,2,2,6857152,1,-0.053072892,down-in-warm
2_1284,112,15,0.4282423283751427,6.305944123910801e-13,0.3886394782404347,Chr2,11967065.5,65,47,11873735,597,0.042985827,up-in-warm
4_213,13,0,0.6914597910288979,1.0,0.388709074100012,Chr4,2073928.0,5,8,2076685,2976,0.0022186567,up-in-warm
4_380,125,12,0.4106222517212404,6.198371875020071e-09,0.3887492852053364,Chr4,5023156.0,53,72,5058819,629,-0.03747243,down-in-warm
1_4049,4,0,0.7267648584051751,1.0,0.3887957587355684,Chr1,23964756.5,3,1,23964302,1,0.04638228,up-in-warm
2_1089,59,6,0.5375854738834611,2.861411733028432e-05,0.3890765424510825,Chr2,10272684.0,28,31,10272684,1,-0.00940145,down-in-warm
1_2203,5,0,0.721102706602699,1.0,0.3891288449367871,Chr1,16711648.0,5,0,16711659,82,0.13180725,up-in-warm
1_896,20,1,0.6627250027315433,0.1820930624027693,0.3891798371825412,Chr1,7537093.0,11,9,7537093,1,0.0012600236,up-in-warm
3_959,9,1,0.7033566698163445,0.0864827525163591,0.389484309726992,Chr3,8976926.0,6,3,8976520,1,-0.014359815,down-in-warm
4_2038,3,1,0.725597614191412,0.029701,0.3898968014741604,Chr4,10249480.0,2,1,10249969,1,0.37039134,up-in-warm
1_5062,22,4,0.6516275303113576,6.332951307430326e-05,0.389944578508003,Chr1,28713485.5,12,10,28701472,1,0.059995055,up-in-warm
5_2878,8,0,0.7049730440364209,1.0,0.3899745212909744,Chr5,23921657.0,6,2,23921657,1,0.013477428,up-in-warm
3_1540,43,1,0.579983678824376,0.3508973716315978,0.3900038051758644,Chr3,13214347.0,22,21,13192490,1,-0.03045529,down-in-warm
1_121,2,1,0.7272029322465112,0.0199,0.3904251118273347,Chr1,581362.5,1,1,582199,1,0.25894004,up-in-warm
2_1583,2,0,0.7263442622689199,1.0,0.3906053611481302,Chr2,15722583.0,2,0,15722221,150,0.0478178,up-in-warm
4_1005,1,0,0.7299767113865874,1.0,0.3907146283305687,Chr4,7961098.0,1,0,7961098,79,0.092508435,up-in-warm
1_3605,18,3,0.6620575159951088,0.0007291598430539,0.3908395959559521,Chr1,22731399.0,11,7,22731399,1,0.06869516,up-in-warm
1_1367,3,0,0.7210140668680651,1.0,0.3908573891445562,Chr1,9345853.0,3,0,9345853,1,0.13930011,up-in-warm
1_3166,2,0,0.7247782260348169,1.0,0.3909341591020485,Chr1,21907626.0,2,0,21907384,21,0.08710141,up-in-warm
1_3803,76,12,0.4842936292531523,1.71543939831075e-11,0.390969485966772,Chr1,23206147.0,41,35,23204315,1,-0.002948584,down-in-warm
3_2898,4,1,0.7161604537483125,0.03940399,0.3910139791142569,Chr3,18941722.0,2,2,18941722,1,0.07517959,up-in-warm
1_4945,1,0,0.7283515396523105,1.0,0.3910563972409865,Chr1,27335062.0,1,0,27335062,81,0.07364485,up-in-warm
1_699,8,1,0.6995492875488295,0.0772553055720799,0.3911026596162198,Chr1,6001343.5,6,2,5990737,61,0.12481202,up-in-warm
2_165,14,1,0.674928387680824,0.1312541872310217,0.3913223558352281,Chr2,517230.0,5,9,517230,1,-0.16295692,down-in-warm
2_99,9,1,0.6936768448399485,0.0864827525163591,0.3914945719071231,Chr2,273311.0,7,2,273311,1,0.14934878,up-in-warm
4_3014,7,0,0.7013941581617567,1.0,0.3915540753864255,Chr4,17996261.0,3,4,17998584,1,-0.165925,down-in-warm
3_1565,3,0,0.7176839673054212,1.0,0.391555706326016,Chr3,14733826.0,2,1,14732526,58,0.08439296,up-in-warm
2_2068,24,4,0.6358171962267062,9.053764174621836e-05,0.3916823231923008,Chr2,19073588.5,15,9,19075548,545,0.07893408,up-in-warm
2_1802,12,1,0.6803444741409957,0.1136151282838708,0.3918069397309877,Chr2,17095521.0,6,6,17095521,1,-0.01508058,down-in-warm
1_4940,85,14,0.45911871826747,1.9544529691797899e-13,0.3918990062434124,Chr1,27292534.0,51,34,27324176,1,0.021214364,up-in-warm
2_2024,29,3,0.6165821468385224,0.0030081981768577,0.3919767673582599,Chr2,18902915.0,18,11,18868904,1,0.06778325,up-in-warm
1_1199,7,1,0.6989336896942382,0.06793465209301,0.3920671019745729,Chr1,8640496.0,5,2,8640496,1,0.022517309,up-in-warm
1_4055,2,0,0.7183451406838227,1.0,0.3922856366057413,Chr1,23997450.0,2,0,23999044,57,0.08040889,up-in-warm
5_2943,50,11,0.545805194225526,2.609476043967164e-12,0.3925014784929874,Chr5,24586594.0,36,14,24560299,1,0.106907226,up-in-warm
5_1884,1,0,0.7207183825808217,1.0,0.3926627497931338,Chr5,17593732.0,1,0,17593732,2,0.030537251,up-in-warm
4_2232,3,0,0.7120219877129693,1.0,0.3927438169252426,Chr4,10801416.0,2,1,10801416,1,0.056390554,up-in-warm
5_1832,2,0,0.7153336243677347,1.0,0.392918750776246,Chr5,17537720.5,2,0,17537753,176,0.049980205,up-in-warm
4_778,2,0,0.714399964174945,1.0,0.3931150927440808,Chr4,7232624.5,1,1,7232624,81,0.0116676185,up-in-warm
3_412,3,1,0.7101918143431072,0.029701,0.3931280751842185,Chr3,3470312.0,2,1,3470303,3505,0.19514035,up-in-warm
3_2428,49,5,0.5447948297161791,0.0001322100244673,0.3932890976602667,Chr3,17273997.0,23,26,17271995,1,-0.0010379425,down-in-warm
5_2788,71,18,0.4838645627584131,1.8769443037745547e-20,0.3933452585960595,Chr5,23310424.0,46,25,23310274,209,0.042957634,up-in-warm
3_3113,2,0,0.7120106313790323,1.0,0.3936176758290504,Chr3,20757801.0,1,1,20757421,90,0.055206936,up-in-warm
1_4458,13,1,0.667093915730476,0.1224789770010321,0.3937413262753338,Chr1,25004074.0,9,4,25004074,1,0.06348424,up-in-warm
4_2643,23,7,0.6285980166772607,2.130298283970376e-09,0.3938917246261036,Chr4,13473292.0,18,5,13473223,117,0.1542795,up-in-warm
3_2998,86,9,0.4462157532334242,2.2982059119226637e-07,0.3939078875057186,Chr3,19488709.0,49,37,19488709,1,-0.001042663,down-in-warm
2_1990,5,0,0.6968050631174338,1.0,0.3942100544243895,Chr2,18622933.0,3,2,18622933,1,-0.032877617,down-in-warm
2_540,15,1,0.6569217442710666,0.1399416453587116,0.3942420390975925,Chr2,2282518.0,11,4,2284503,107,0.105705544,up-in-warm
3_2455,3,0,0.7042960166289152,1.0,0.394366647357282,Chr3,17327867.0,2,1,17327709,1,0.053147156,up-in-warm
1_865,3,0,0.7023417817334908,1.0,0.3947774238542715,Chr1,7468068.0,3,0,7468068,1,0.030122405,up-in-warm
1_1568,2,1,0.7064533199980365,0.0199,0.3947873102447118,Chr1,10467438.0,2,0,10467438,1,0.27048543,up-in-warm
2_2105,2,0,0.7060873211848945,1.0,0.3948643745847818,Chr2,19195388.0,1,1,19195367,1472,-0.3055357,down-in-warm
1_4151,6,0,0.6888231030744283,1.0,0.3950261369156613,Chr1,24125552.5,2,4,24125119,152,-0.16735029,down-in-warm
1_2930,1,0,0.7093113283918461,1.0,0.3950667002553194,Chr1,21361406.0,1,0,21361406,553,0.04132771,up-in-warm
1_1415,16,2,0.6481190845086509,0.0109328921625182,0.3952649137033687,Chr1,9432405.0,11,5,9432405,1,0.053178005,up-in-warm
3_195,1,0,0.7081494401143041,1.0,0.3953117854059955,Chr3,1956535.0,1,0,1956535,1,0.035511393,up-in-warm
3_1226,1,0,0.7081138812739723,1.0,0.3953192867323685,Chr3,10358540.0,1,0,10358540,412,0.069841646,up-in-warm
3_2835,1,0,0.7076073616316207,1.0,0.3954261439534807,Chr3,18824070.0,1,0,18824070,2,0.04572998,up-in-warm
1_2000,41,8,0.5586490282437168,7.120231064356995e-09,0.3954936932330317,Chr1,12283694.0,26,15,12283298,796,0.08197634,up-in-warm
1_3519,1,0,0.7061768579993628,1.0,0.3957279706240284,Chr1,22599105.0,1,0,22599105,349,0.04661112,up-in-warm
4_2771,3,0,0.6973389940935636,1.0,0.3958295325508948,Chr4,15418564.0,2,1,15424819,1,-0.0011371771,down-in-warm
1_3167,25,0,0.6117589350805506,1.0,0.3958392602575126,Chr1,21908158.0,9,16,21908201,1,-0.10449545,down-in-warm
2_213,13,1,0.6569287634171566,0.1224789770010321,0.3958460324375856,Chr2,612178.0,7,6,612178,1,0.0058919736,up-in-warm
3_239,52,7,0.5227154052723787,9.019728938015072e-07,0.3958552720208544,Chr3,2334279.0,28,24,2334279,1,0.0027918874,up-in-warm
5_2414,97,8,0.4131866170858821,6.55541709620499e-06,0.395941118083034,Chr5,21318093.0,54,43,21318093,1,-0.0131358495,down-in-warm
3_1128,13,0,0.656327780469332,1.0,0.3959705624192399,Chr3,9872200.0,6,7,9872200,1,-0.0077888127,down-in-warm
3_3123,1,0,0.7041487233400072,1.0,0.3961560005843039,Chr3,20971855.0,1,0,20971855,95,0.04202688,up-in-warm
3_502,72,7,0.4662794786106295,8.342509056487766e-06,0.3962194326002597,Chr3,4405399.5,46,26,4456101,297,0.018130384,up-in-warm
1_2368,7,2,0.6781543361868642,0.00203104163494,0.3964071592914961,Chr1,17303065.0,4,3,17303038,28,0.1028161,up-in-warm
1_1168,1,0,0.7021406079965073,1.0,0.3965799289230445,Chr1,8561878.0,1,0,8561878,149,0.039058734,up-in-warm
3_1548,28,1,0.59631543855144,0.2452807127963674,0.3967893577450999,Chr3,13596125.0,15,13,13684344,55,-0.031241486,down-in-warm
2_383,54,4,0.5112857185615223,0.0021237203712071,0.3969373822902379,Chr2,1083379.0,29,25,1083036,1,-0.003175765,down-in-warm
1_2586,20,2,0.6246229348858148,0.0168593376356518,0.3969769948369946,Chr1,18924707.0,9,11,18924997,1,-0.06847318,down-in-warm
2_1007,4,0,0.6877358617048887,1.0,0.3969771386243176,Chr2,9987626.0,3,1,9987626,1,-0.020121591,down-in-warm
5_1163,1,0,0.7002435796624257,1.0,0.3969805182883386,Chr5,15408108.0,1,0,15408108,1,0.15750125,up-in-warm
5_400,12,0,0.6547418077996312,1.0,0.3971147501718388,Chr5,3842970.0,8,4,3842970,1,0.11780702,up-in-warm
3_541,68,9,0.471470985652495,2.8950235554560524e-08,0.3971674306090256,Chr3,5469939.0,32,36,5469939,1,-0.034160536,down-in-warm
3_2139,7,0,0.6741837576501716,1.0,0.3972379508378246,Chr3,16770388.0,4,3,16770387,178,0.0013027383,up-in-warm
1_2413,6,2,0.6779901916986568,0.001460447605,0.3972952214846272,Chr1,17457564.0,5,1,17463928,64,0.021193774,up-in-warm
1_3960,14,1,0.6459490463652455,0.1312541872310217,0.3973114716453356,Chr1,23705962.0,7,7,23705962,2055,-0.013686062,down-in-warm
2_724,132,13,0.350456889967541,1.0649813737506895e-09,0.3980157164940187,Chr2,6410576.0,68,64,6409344,4226,-0.016841138,down-in-warm
4_1466,2,0,0.6899014130302074,1.0,0.3982765352152538,Chr4,9042483.0,1,1,9042483,35,-0.081847675,down-in-warm
1_4613,24,9,0.6030852034706741,1.141789529638711e-12,0.3983499287807146,Chr1,26043753.0,17,7,26038992,61,0.19117884,up-in-warm
5_1125,30,3,0.5812919693758176,0.0033177093188826,0.3983994338461685,Chr5,15341137.0,16,14,15340885,1812,0.017396856,up-in-warm
4_2625,81,7,0.4323138691835111,1.8209309705948175e-05,0.3985854060524044,Chr4,13163683.0,40,41,13190484,1,0.0022971013,up-in-warm
4_3006,1,0,0.6924805121857758,1.0,0.3986209487879012,Chr4,17800247.0,1,0,17800247,168,0.023451013,up-in-warm
4_2698,11,4,0.6504707011521355,3.11975457442924e-06,0.3988274038351972,Chr4,14081620.0,7,4,14081620,1,0.26829162,up-in-warm
5_2623,5,1,0.6747422335586664,0.0490099501,0.3988395861939739,Chr5,22547913.0,4,1,22547913,1,-0.039221216,down-in-warm
3_1471,1,0,0.690511182703034,1.0,0.3990373782718109,Chr3,11784759.0,1,0,11784759,1539,0.046191882,up-in-warm
2_407,1,0,0.6899849051427643,1.0,0.3991486830888223,Chr2,1147293.0,1,0,1147293,1,0.15410376,up-in-warm
3_2756,3,0,0.6805099742166425,1.0,0.3993742834829988,Chr3,18519866.0,2,1,18519866,1,-0.07126154,down-in-warm
2_1457,2,0,0.6846531733592206,1.0,0.399384605495102,Chr2,13863308.0,2,0,13863308,1,0.054816056,up-in-warm
2_1964,26,3,0.5899723006762315,0.0021887611748319,0.3995378335992645,Chr2,18398937.0,11,15,18398554,579,-0.024420556,down-in-warm
1_157,1,0,0.687513272224056,1.0,0.3996715294362053,Chr1,927969.0,1,0,927969,80,0.07547894,up-in-warm
5_2145,1,0,0.6868223560533324,1.0,0.3998177172614177,Chr5,18742216.0,1,0,18742216,1,0.097734526,up-in-warm
5_2455,42,5,0.5327816194346241,6.250095832629931e-05,0.3999960944848738,Chr5,21694010.0,16,26,21694010,1,-0.0660533,down-in-warm
5_830,69,10,0.4538639088888795,1.986320586703109e-09,0.4000459731875843,Chr5,9858934.0,39,30,9858346,1,0.010618145,up-in-warm
3_2322,60,8,0.4774423748739382,1.6105006169642733e-07,0.4001784716943714,Chr3,17088929.0,32,28,17088816,1,-0.0055436487,down-in-warm
4_689,349,45,0.6770898672885849,5.813675675313188e-35,0.400285242344625,Chr4,6670076.0,187,162,6659560,1,0.0059154504,up-in-warm
2_329,1,0,0.683796368607295,1.0,0.400458137426293,Chr2,972746.0,1,0,972746,1,0.09999046,up-in-warm
3_387,1,0,0.6834256128908665,1.0,0.4005366226323946,Chr3,3408506.0,1,0,3408506,480,0.06544805,up-in-warm
3_1037,1,0,0.68251822922449,1.0,0.4007287234415677,Chr3,9291094.0,1,0,9291094,135,0.032414664,up-in-warm
1_4471,13,2,0.6329821892028519,0.0072489436779352,0.4008161132312671,Chr1,25146671.0,2,11,25147458,1,-0.122267336,down-in-warm
1_1934,144,16,0.3210670870756806,2.055953191738412e-12,0.4012469833300092,Chr1,11857301.0,70,74,11886630,1,-0.05249692,down-in-warm
4_395,2,0,0.675747397467042,1.0,0.4012667494771176,Chr4,5167505.0,1,1,5167505,1,-0.0025618505,down-in-warm
1_5148,29,4,0.5701584826065829,0.0001944605220856,0.4013745455942565,Chr1,29769772.0,13,16,29767347,1,-0.007405757,down-in-warm
1_2177,62,8,0.4626862101747846,2.0907642092401747e-07,0.4019592662609632,Chr1,16161485.5,28,34,16159539,1,-0.040982146,down-in-warm
1_2528,3,0,0.6675920615299296,1.0,0.4021008811666897,Chr1,18740501.0,2,1,18740501,1,-0.019033983,down-in-warm
1_3340,1,0,0.6758890034560966,1.0,0.4021329123630649,Chr1,22278898.0,1,0,22278898,72,0.053816337,up-in-warm
1_4311,38,5,0.5336357054183981,3.8123510750696654e-05,0.4024611773993172,Chr1,24587171.0,22,16,24587205,2109,0.023915708,up-in-warm
4_413,15,2,0.6159471431216604,0.0096297734433647,0.4027213959210238,Chr4,5364826.0,6,9,5364826,1,-0.11125199,down-in-warm
2_413,6,1,0.6515148362658568,0.058519850599,0.4028553074685835,Chr2,1156064.0,3,3,1156064,1,-0.0048852726,down-in-warm
2_572,26,4,0.5731992114948102,0.0001253640373584,0.4029587532589718,Chr2,2349962.0,17,9,2349962,1,0.020028623,up-in-warm
2_2143,2,0,0.6676601994450231,1.0,0.4029778838550464,Chr2,19298018.0,1,1,19298018,1,-0.057331488,down-in-warm
3_2120,6,1,0.650475555579511,0.058519850599,0.4030739759019105,Chr3,16755979.5,5,1,16756050,1,0.084675305,up-in-warm
5_1656,146,20,0.3085929148325868,6.107421704576919e-17,0.403153525697855,Chr5,17162262.0,74,72,17158638,1,-0.006804362,down-in-warm
4_1862,4,0,0.6569056386694704,1.0,0.4034722724154549,Chr4,9890344.0,1,3,9890582,284,-0.3124962,down-in-warm
3_313,12,0,0.6241254988231948,1.0,0.4034869913884381,Chr3,2595786.0,7,5,2595786,1,-0.07059214,down-in-warm
2_2023,5,0,0.6523574593946065,1.0,0.4035512599880128,Chr2,18814775.0,4,1,18832774,100,0.13000259,up-in-warm
5_973,252,31,0.3630967513364276,5.7448172406978756e-24,0.4035751618714728,Chr5,14804506.0,139,113,14804472,37,-0.006131104,down-in-warm
4_150,1,0,0.6679935652178456,1.0,0.403806955843813,Chr4,1204095.0,1,0,1204095,1,0.03889924,up-in-warm
5_1513,1,0,0.6664187831012762,1.0,0.4041410635843079,Chr5,16622314.0,1,0,16622314,74,0.025475051,up-in-warm
1_3928,5,0,0.6488183058687458,1.0,0.4042975033475364,Chr1,23655963.0,3,2,23655963,1,0.041071516,up-in-warm
3_582,1,0,0.6641817383604028,1.0,0.4046157979721421,Chr3,6269178.0,1,0,6269178,83,0.10297906,up-in-warm
2_291,1,0,0.6620270594352333,1.0,0.405073185903728,Chr2,827072.0,1,0,827072,173,0.048692983,up-in-warm
3_3219,2,0,0.6577638250426499,1.0,0.4050743415215714,Chr3,22201988.0,2,0,22202755,98,0.07210161,up-in-warm
5_3000,26,3,0.5622940673060405,0.0021887611748319,0.4051868978779246,Chr5,25154849.0,14,12,25176722,472,-0.007057738,down-in-warm
5_935,7,0,0.6357409707754247,1.0,0.4053051836597598,Chr5,13775130.0,3,4,13774371,534,0.0046344814,up-in-warm
1_3267,3,1,0.6518926325757095,0.029701,0.4054209886038277,Chr1,22176582.0,2,1,22176674,1,0.11709248,up-in-warm
3_948,2,0,0.6545152825143731,1.0,0.4057631134335537,Chr3,8962714.0,2,0,8962714,1,0.052460227,up-in-warm
2_89,2,0,0.654203244018467,1.0,0.4058292887617132,Chr2,257724.5,1,1,257854,1,0.009809289,up-in-warm
5_1861,8,0,0.6288866203353678,1.0,0.4058809280912167,Chr5,17582661.0,4,4,17582263,202,-0.06062138,down-in-warm
5_2531,58,6,0.4535755254942208,2.5924246699180078e-05,0.40593700199989,Chr5,22072480.0,29,29,22072480,1,-0.037752748,down-in-warm
4_2675,2,0,0.6534985126245504,1.0,0.4059787540387422,Chr4,13729923.0,1,1,13729923,11,-0.03717617,down-in-warm
5_552,88,8,0.3763196233285593,3.157004168501811e-06,0.4061813645528899,Chr5,7300088.5,46,42,7340022,1,-0.04519597,down-in-warm
4_2019,1,0,0.6555043602794545,1.0,0.4064585905094855,Chr4,10213851.0,1,0,10213851,61,0.050824564,up-in-warm
5_503,8,4,0.6250927123920985,6.778784035000024e-07,0.4066783919134074,Chr5,6067855.0,4,4,6067855,1,-0.055627484,down-in-warm
5_1441,1,0,0.6542626572316621,1.0,0.4067224583539018,Chr5,16490845.0,1,0,16490845,454,0.146099,up-in-warm
4_1388,3,1,0.644824233874916,0.029701,0.4069180501542546,Chr4,8875537.0,2,1,8875537,1,0.18743612,up-in-warm
