block,SNPs,hits,Z,top_candidate_p,Z_pVal,chrom,mid_pos,n_up,n_dn,lead_pos,lead_ref,mean_beta,dir
3_2329,1,0,0.7906639469351209,1.0,0.5445533162574441,Chr3,17097648.0,0,1,17097648,54,-0.01744536,down-in-warm
1_1444,29,1,1.4419814331521723,0.2528279056684038,0.5446151689925921,Chr1,9554353.0,13,16,9606347,1674,0.012395127,up-in-warm
1_1892,1,0,0.7901100861144041,1.0,0.544716325035371,Chr1,11563380.0,1,0,11563380,1,0.0676687,up-in-warm
1_2824,1,0,0.7895717703154307,1.0,0.5448747514876909,Chr1,19894405.0,1,0,19894405,1,0.10219905,up-in-warm
4_399,46,6,1.8043537815827888,6.6464182114075335e-06,0.54490331642493,Chr4,5196828.0,26,20,5183819,1,0.024723971,up-in-warm
1_2101,2,0,0.8132760469347634,1.0,0.5450791311324995,Chr1,13142785.0,0,2,13142785,1,-0.046961196,down-in-warm
3_2041,2,0,0.812868584732208,1.0,0.5451987528513534,Chr3,16626571.5,0,2,16626572,59,-0.05013039,down-in-warm
3_2477,139,5,3.361433324068412,0.0133573778354157,0.545252010562031,Chr3,17398385.0,73,66,17379275,1,0.028795267,up-in-warm
1_3854,9,0,0.9810850815633184,1.0,0.5452614933495239,Chr1,23322030.0,6,3,23328281,94,0.022825921,up-in-warm
1_2497,3,0,0.8364084377327871,1.0,0.5454254357667349,Chr1,18187677.0,2,1,18187979,558,0.0058309264,up-in-warm
2_741,2,1,0.8109151598661992,0.0199,0.5457721772488144,Chr2,6821710.5,1,1,6817266,393,-0.02805522,down-in-warm
5_1707,1,0,0.786379653237959,1.0,0.545814044736229,Chr5,17338566.0,0,1,17338566,1,-0.08409824,down-in-warm
1_3190,7,0,0.9310806398108736,1.0,0.5459292074387557,Chr1,21918435.0,3,4,21918435,550,-0.019787624,down-in-warm
1_2776,18,2,1.1879446724738405,0.0137564637408055,0.5462941661325627,Chr1,19688539.0,10,8,19688538,2,0.049597725,up-in-warm
5_2301,5,0,0.8817932840319695,1.0,0.5462961379069009,Chr5,20175095.0,1,4,20170209,96,-0.050060045,down-in-warm
5_528,78,8,2.414607526974907,1.2581682662233714e-06,0.5469195915873135,Chr5,6518264.0,37,41,6486170,1,0.011010772,up-in-warm
2_1892,12,1,1.0458812791212055,0.1136151282838708,0.5470193199834905,Chr2,17572152.0,12,0,17572152,1,0.05545559,up-in-warm
2_1923,121,13,3.1077752639427705,3.5925730523441264e-10,0.547312237780929,Chr2,17946266.0,69,52,17980200,1,0.02550487,up-in-warm
5_746,41,7,1.6908349732620402,1.668663812877784e-07,0.5473728122781197,Chr5,8782268.0,31,10,8780107,1,0.04749413,up-in-warm
4_2727,2,0,0.8054280958146536,1.0,0.5473823810516192,Chr4,14852396.5,0,2,14852072,1,-0.053482443,down-in-warm
2_1262,1,0,0.7805963486555755,1.0,0.5475151492721513,Chr2,11322049.0,1,0,11322049,1545,0.10021811,up-in-warm
5_592,8,0,0.9494394515853332,1.0,0.5475293196692291,Chr5,7425657.0,1,7,7425657,1,-0.029045735,down-in-warm
3_1709,1,0,0.7805223114988807,1.0,0.547536921018658,Chr3,15662588.0,0,1,15662588,232,-0.051650222,down-in-warm
1_3721,4,0,0.8533558321951158,1.0,0.5475520440745892,Chr1,22978896.0,2,2,22979512,97,0.1391515,up-in-warm
5_3029,46,5,1.7924702421275882,9.742899389210383e-05,0.5480787567692061,Chr5,25985770.0,28,18,25997435,1,0.026898932,up-in-warm
1_3484,10,1,0.9947362562309594,0.0956179249911955,0.5481635930653375,Chr1,22575694.0,6,4,22576621,82,0.036584295,up-in-warm
4_534,103,9,2.832017450221373,1.0769514148841575e-06,0.5482402277245598,Chr4,5981605.0,62,41,5986773,1,0.024237316,up-in-warm
4_1331,21,2,1.249257151829663,0.0185116748833229,0.5483522342255454,Chr4,8633390.0,14,7,8634433,1,0.043512635,up-in-warm
1_1622,1,0,0.777625370352927,1.0,0.54838869755158,Chr1,10953819.0,0,1,10953819,77,-0.08629465,down-in-warm
3_246,1,0,0.7772685602115232,1.0,0.5484935937474658,Chr3,2344413.0,0,1,2344413,1,-0.015696885,down-in-warm
5_408,44,1,1.7469263297693105,0.3573883979152819,0.5491764176819623,Chr5,4162498.0,27,17,4165084,479,0.04346242,up-in-warm
5_1022,21,0,1.2463154879863985,1.0,0.5491787528395209,Chr5,14978420.0,11,10,14978420,1,-0.0043182867,down-in-warm
1_1558,1,0,0.7739860175012333,1.0,0.5494584464542687,Chr1,10295485.0,0,1,10295485,1,-0.07519702,down-in-warm
2_912,48,7,1.828049154404696,5.140552241764879e-07,0.5495510402632576,Chr2,8419756.0,25,23,8414996,60,0.032218117,up-in-warm
4_1684,2,0,0.7978087972663829,1.0,0.5496170014679591,Chr4,9446928.0,0,2,9446927,56,-0.058977492,down-in-warm
5_2204,51,7,1.888457870019168,7.873993231630264e-07,0.5497099637633148,Chr5,19198125.0,25,26,19199495,1,0.00476172,up-in-warm
2_2023,5,0,0.8693542207056876,1.0,0.549919239180136,Chr2,18814775.0,3,2,18832774,100,0.042080823,up-in-warm
5_1079,10,0,0.9886111147855317,1.0,0.5499267892093451,Chr5,15291181.0,6,4,15291181,15,0.03010044,up-in-warm
4_1656,3,0,0.820722796881735,1.0,0.5500160612529623,Chr4,9403058.0,0,3,9403292,142,-0.042912085,down-in-warm
4_2740,34,4,1.5314184033216154,0.0003648914330466,0.5500805115943189,Chr4,15081928.0,23,11,15139206,1,0.03113335,up-in-warm
3_2335,1,0,0.7703093691666679,1.0,0.5505387932207297,Chr3,17103281.0,1,0,17103281,112,0.06516651,up-in-warm
1_4123,8,0,0.9383211989257344,1.0,0.5507443667072983,Chr1,24075839.0,3,5,24072966,1,0.0028901559,up-in-warm
5_1332,44,2,1.7410728178532402,0.0717832414331846,0.5507449394297612,Chr5,16157226.0,21,23,16157222,1,0.020745598,up-in-warm
1_4160,5,0,0.866064939553001,1.0,0.5508766190126008,Chr1,24208295.0,4,1,24208649,88,0.015695775,up-in-warm
4_2836,1,0,0.7682113020443447,1.0,0.5511551221823328,Chr4,16689335.0,0,1,16689335,1,-0.017346373,down-in-warm
5_2637,68,5,2.2136946542642164,0.0006178038260051,0.5513010934986464,Chr5,22579950.0,39,29,22579950,1,0.021855423,up-in-warm
1_2582,108,4,2.897361669170221,0.0236040352454166,0.5513425072643451,Chr1,18899078.0,55,53,18899078,1,0.011330821,up-in-warm
2_229,1,0,0.7675036228905325,1.0,0.5513629825052984,Chr2,651710.0,1,0,651710,80,0.102767795,up-in-warm
1_751,6,1,0.8884024654013897,0.058519850599,0.5513641282885494,Chr1,6995410.5,5,1,6990112,1,0.07547147,up-in-warm
1_2563,23,3,1.2835149495052809,0.001524565696366,0.5514417474810831,Chr1,18819793.0,15,8,18819793,1,0.038572785,up-in-warm
3_1975,1,0,0.7670874888771029,1.0,0.5514852032803504,Chr3,16490241.0,0,1,16490241,60,-0.12708399,down-in-warm
3_3036,3,0,0.8155709948683246,1.0,0.5515223808916228,Chr3,19803199.0,1,2,19803199,1,7.554144e-05,up-in-warm
1_2517,5,0,0.8638044084745513,1.0,0.551534398981119,Chr1,18657777.0,2,3,18657275,193,-0.0122065,down-in-warm
5_1696,30,2,1.4383891531816628,0.0361479983122407,0.5516858801100595,Chr5,17333197.5,18,12,17333481,1,0.02024731,up-in-warm
3_1676,28,1,1.3934594330148686,0.2452807127963674,0.5519208473920558,Chr3,15540136.0,13,15,15540136,34,0.018242542,up-in-warm
2_477,1,0,0.765308439078214,1.0,0.5520076644367609,Chr2,1359248.0,0,1,1359248,2798,-0.061790373,down-in-warm
1_4669,4,0,0.8367469418429719,1.0,0.5523981251143917,Chr1,26153667.0,2,2,26153667,1,-0.018356886,down-in-warm
5_2277,65,9,2.1524104636825085,1.929274759948825e-08,0.5524829876158588,Chr5,19847534.0,39,26,19844264,1,0.03752672,up-in-warm
1_1956,15,1,1.0967716094965116,0.1399416453587116,0.5524941547710561,Chr1,11954096.0,8,7,11954215,1,0.013321749,up-in-warm
4_378,14,1,1.0734018050948022,0.1312541872310217,0.55252845792958,Chr4,4986050.0,7,7,4982473,57,0.014705466,up-in-warm
3_1770,49,4,1.8367328093461648,0.0014801343849199,0.5526649147243623,Chr3,15838246.0,27,22,15840534,2,0.023242608,up-in-warm
1_4246,39,2,1.6288442378836765,0.0580746588856657,0.5527013614878663,Chr1,24459728.0,19,20,24459795,1,0.017292729,up-in-warm
4_2603,53,5,1.915334202330524,0.0001924875932574,0.5532315400852393,Chr4,12983697.0,29,24,12983697,1,0.0026500877,up-in-warm
5_648,7,1,0.905379673159424,0.06793465209301,0.5533768932230603,Chr5,8022089.0,3,4,8020447,1,0.046908624,up-in-warm
1_4640,1,0,0.760543094430688,1.0,0.5534066766824424,Chr1,26130165.0,1,0,26130165,1,0.0378613,up-in-warm
4_2172,31,2,1.4539488888584822,0.0383895145952355,0.553431980758292,Chr4,10683083.0,17,14,10683558,1,0.014273091,up-in-warm
3_1248,6,1,0.8803647316190549,0.058519850599,0.553696551444534,Chr3,10452699.5,2,4,10453077,183,-0.0014548326,down-in-warm
1_2518,14,2,1.0692521822144705,0.0084012440111661,0.5537107239696851,Chr1,18671790.5,8,6,18667060,1,0.019131586,up-in-warm
1_370,1,0,0.7584107572626181,1.0,0.5540324751462858,Chr1,3041421.0,0,1,3041421,60,-0.09194726,down-in-warm
1_1712,3,1,0.8069562627759435,0.029701,0.5540395466283292,Chr1,11225231.0,0,3,11225499,1,-0.07494808,down-in-warm
3_2666,6,0,0.8791458374453707,1.0,0.5540500951081007,Chr3,17913231.5,4,2,17913108,5,0.04493246,up-in-warm
5_1566,1,0,0.7578140668363116,1.0,0.5542075678639532,Chr5,16670826.0,0,1,16670826,1,-0.048204135,down-in-warm
5_1860,1,0,0.7548114212298214,1.0,0.5550885024494021,Chr5,17581957.0,1,0,17581957,64,0.04285917,up-in-warm
3_2004,6,0,0.8754779132516105,1.0,0.5551137264534189,Chr3,16570133.0,5,1,16570133,1,0.022306228,up-in-warm
4_1007,1,0,0.7539438477035438,1.0,0.5553429860346246,Chr4,7961755.0,0,1,7961755,1,-0.023860432,down-in-warm
5_2023,1,0,0.7535511940949257,1.0,0.5554581548305506,Chr5,18080457.0,1,0,18080457,61,0.04975014,up-in-warm
4_832,7,0,0.8981259158242755,1.0,0.5554756174858995,Chr4,7612310.0,3,4,7612310,1,-0.022387562,down-in-warm
4_93,1,0,0.750965033014039,1.0,0.5562165814616633,Chr4,781483.0,1,0,781483,153,0.056820888,up-in-warm
1_2347,34,1,1.5088807164811413,0.2894467727277079,0.5562342479526691,Chr1,17247896.0,18,16,17246219,53,0.0035637866,up-in-warm
4_2680,72,12,2.268604082147513,8.815375071154452e-12,0.5562634157553148,Chr4,13804313.0,53,19,13762756,1,0.058185227,up-in-warm
4_224,1,0,0.7499057021281141,1.0,0.5565271852654683,Chr4,2118643.0,1,0,2118643,702,0.02850927,up-in-warm
3_1798,3,0,0.7956638629622855,1.0,0.557335797012984,Chr3,16075529.0,0,3,16075508,102,-0.0319429,down-in-warm
5_2413,8,0,0.9154414428528876,1.0,0.5573497662552556,Chr5,21303559.0,6,2,21303559,1,0.051443685,up-in-warm
5_1903,31,6,1.4395002888086357,5.939976718832596e-07,0.557398246202568,Chr5,17671734.0,22,9,17678539,1,0.025586847,up-in-warm
5_759,166,29,3.6218709950405943,5.3738507625462376e-27,0.5577609599862956,Chr5,8958274.0,104,62,8983372,1,0.032819703,up-in-warm
5_1007,42,1,1.6731249422229486,0.3443407794258564,0.5577832573514192,Chr5,14953932.0,22,20,14956804,778,0.026409436,up-in-warm
4_1614,15,1,1.0776666878145933,0.1399416453587116,0.5579212991674578,Chr4,9345766.0,7,8,9349262,1,0.010772925,up-in-warm
5_1035,1,0,0.7450161777606517,1.0,0.5579603776933751,Chr5,15007877.0,1,0,15007877,206,0.014415441,up-in-warm
1_2059,24,0,1.2823892426802057,1.0,0.5580252131446259,Chr1,12594818.0,11,13,12608945,68,0.007999501,up-in-warm
4_2046,2,0,0.7681139049915715,1.0,0.5583104015898441,Chr4,10279483.0,2,0,10279912,223,0.06467582,up-in-warm
2_1028,7,0,0.8882568345716787,1.0,0.5583285245503857,Chr2,10179631.0,2,5,10179631,1,-0.042415135,down-in-warm
4_169,371,41,4.01652030150421,2.621068589365163e-29,0.558459661309713,Chr4,1585762.0,225,146,1564504,2887,0.02547101,up-in-warm
3_3192,3,0,0.7908770241620153,1.0,0.5587318914458268,Chr3,21900886.0,2,1,21900559,1,0.06692808,up-in-warm
5_2118,112,10,2.92727723592956,2.2379856177886186e-07,0.5587677790624582,Chr5,18398251.5,52,60,18396060,1,0.008755585,up-in-warm
4_2744,1,0,0.7410886021330122,1.0,0.5591110602937135,Chr4,15205049.0,1,0,15205049,87,0.06881542,up-in-warm
1_2638,1,0,0.7409685988141089,1.0,0.5591462104954377,Chr1,19148944.0,0,1,19148944,1,-0.083941355,down-in-warm
3_370,3,0,0.7892982915966528,1.0,0.5591921739350134,Chr3,3377081.0,1,2,3377027,147,-0.024984548,down-in-warm
3_1325,6,0,0.8605658153090431,1.0,0.5594337999504939,Chr3,10710236.5,1,5,10710237,1,-0.024606114,down-in-warm
1_1766,1,0,0.7397342855718599,1.0,0.5595077263970529,Chr1,11354258.0,0,1,11354258,1,-0.08991662,down-in-warm
1_2877,202,11,3.938189310186673,7.560884672436841e-06,0.5595451996749322,Chr1,21075711.0,88,114,21064192,1,0.011715153,up-in-warm
5_1713,27,3,1.343527910908222,0.0024441065705942,0.559605802781336,Chr5,17342997.0,15,12,17342997,1,0.024763932,up-in-warm
1_1498,71,4,2.2362455224035904,0.0057080237760716,0.5598024541215696,Chr1,9888149.0,48,23,9892246,1,0.02913565,up-in-warm
3_1254,1,0,0.7379693411331446,1.0,0.5600245717325348,Chr3,10459691.0,0,1,10459691,1,-0.015667949,down-in-warm
5_1832,2,0,0.7619091247553075,1.0,0.5601234973079361,Chr5,17537720.5,2,0,17537753,176,0.039993674,up-in-warm
2_633,10,0,0.9530360500993204,1.0,0.5601469410860949,Chr2,5419281.0,6,4,5419281,1,0.0338751,up-in-warm
3_2801,13,0,1.0233359546894272,1.0,0.5601532358651511,Chr3,18751460.0,4,9,18751460,1,-0.027744649,down-in-warm
5_823,122,22,3.067416429500166,3.603680588245776e-21,0.5601947914304259,Chr5,9802694.0,65,57,9789659,1,0.024061218,up-in-warm
1_3355,1,0,0.7365007357155284,1.0,0.5604545593988968,Chr1,22303381.0,1,0,22303381,576,0.077554844,up-in-warm
1_3611,13,2,1.022149217969375,0.0072489436779352,0.5604912229989745,Chr1,22742051.0,8,5,22742051,1409,0.03101455,up-in-warm
1_4363,86,4,2.5008313072267447,0.0110946033041312,0.5605368120428675,Chr1,24741518.5,47,39,24742802,1,0.011898226,up-in-warm
1_3397,1,0,0.7346875899393145,1.0,0.5609853253704686,Chr1,22376032.0,1,0,22376032,95,0.070295,up-in-warm
3_1201,65,5,2.119344747057516,0.0005017868080383,0.5609862719731675,Chr3,10339656.0,30,35,10339656,6291,0.004307352,up-in-warm
1_534,8,0,0.901626079542058,1.0,0.561330684551343,Chr1,4210868.0,5,3,4210898,71,0.06271684,up-in-warm
1_2968,3,0,0.7814660334088372,1.0,0.5614744895367023,Chr1,21413942.0,1,2,21413942,47,-0.036065575,down-in-warm
1_462,7,0,0.8769918717939512,1.0,0.5615812436730303,Chr1,3823053.0,1,6,3823053,32,-0.04568944,down-in-warm
2_1513,1,0,0.7310778546688624,1.0,0.56204168343693,Chr2,14953518.0,0,1,14953518,1,-0.033880904,down-in-warm
2_2154,1,0,0.7310778546688624,1.0,0.56204168343693,Chr2,19330922.0,0,1,19330922,1,-0.033880904,down-in-warm
4_2019,1,0,0.7306231627804785,1.0,0.5621747139312543,Chr4,10213851.0,0,1,10213851,61,-0.097309105,down-in-warm
4_672,2,0,0.7547879863350584,1.0,0.5622028063930296,Chr4,6520587.5,1,1,6520489,1,-0.025527105,down-in-warm
4_2625,81,10,2.406308921941523,9.83935570641445e-09,0.5623994703528233,Chr4,13163683.0,45,36,13166747,961,0.022041373,up-in-warm
3_2240,1,0,0.7296879637262312,1.0,0.5624483056631934,Chr3,16928383.0,1,0,16928383,1,0.06407656,up-in-warm
3_2014,1,0,0.7296879637262312,1.0,0.5624483056631934,Chr3,16575315.0,1,0,16575315,1,0.06407656,up-in-warm
5_2835,7,1,0.8737708529121914,0.06793465209301,0.5625105474107804,Chr5,23805791.0,6,1,23805791,1,0.06579756,up-in-warm
2_167,4,0,0.8018189167898964,1.0,0.562562963499725,Chr2,522799.0,2,2,522799,73,0.03691698,up-in-warm
3_2873,15,0,1.0595838988756976,1.0,0.5630481071421398,Chr3,18887435.0,9,6,18887435,1,0.0061314823,up-in-warm
5_149,2,0,0.7513091898585771,1.0,0.5632179635446507,Chr5,959142.0,0,2,957056,72,-0.04972166,down-in-warm
3_1233,21,1,1.1956530835580288,0.1902721317787416,0.5633769056386907,Chr3,10384456.0,10,11,10384456,1,0.015793609,up-in-warm
1_2149,8,0,0.8939939996791695,1.0,0.5635272489395458,Chr1,16058311.0,4,4,16054940,1,0.013076321,up-in-warm
3_1230,28,4,1.3504129319687348,0.0001689790943517,0.5638002626480231,Chr3,10377484.0,15,13,10377484,1,0.023142662,up-in-warm
5_1981,2,0,0.7490881722293087,1.0,0.5638658675592921,Chr5,17921475.0,1,1,17920130,68,0.030306336,up-in-warm
5_2282,8,2,0.8927687869319558,0.0026900777395207,0.5638796928949097,Chr5,19897308.0,5,3,19906184,53,0.027235504,up-in-warm
2_108,70,7,2.2016117402087203,6.908141556812072e-06,0.5639060801540046,Chr2,324357.5,37,33,328879,144,0.026095847,up-in-warm
4_2509,15,1,1.0564903806749768,0.1399416453587116,0.5639241421159373,Chr4,12092360.0,6,9,12085128,63,0.03372953,up-in-warm
1_146,41,4,1.6287942142086214,0.0007537239966933,0.5640614572243948,Chr1,752662.0,27,14,728836,1,0.029821852,up-in-warm
3_2265,6,0,0.8439843455064964,1.0,0.5642291799579722,Chr3,16973334.0,3,3,16971973,1,-0.008715692,down-in-warm
2_1653,2,0,0.7476416725470285,1.0,0.5642877410994063,Chr2,16235627.0,1,1,16235626,239,-0.005581379,down-in-warm
1_4960,1,0,0.7230606880921328,1.0,0.5643862469520124,Chr1,27466741.0,0,1,27466741,1,-0.08269787,down-in-warm
5_839,1,0,0.7228734767630598,1.0,0.5644409688780405,Chr5,9960328.0,1,0,9960328,87,0.017546726,up-in-warm
3_176,1,0,0.722337569365106,1.0,0.5645976079415935,Chr3,1855178.0,1,0,1855178,55,0.06456199,up-in-warm
3_1084,49,1,1.7914943049851086,0.388882760467135,0.5646350676316116,Chr3,9573469.0,25,24,9573469,4583,0.02277317,up-in-warm
3_486,38,3,1.562240248647473,0.0064969031304781,0.5649642317314629,Chr3,3785981.0,18,20,3834345,385,0.02610029,up-in-warm
5_233,3,1,0.7693969335706835,0.029701,0.5649873933944566,Chr5,1464209.0,3,0,1464209,1,0.059328437,up-in-warm
5_897,7,0,0.8648786009681663,1.0,0.5650742672032443,Chr5,10805539.0,3,4,10805539,1,0.014991641,up-in-warm
1_2139,124,5,3.0741110960888385,0.0084442702692661,0.5652370222760116,Chr1,15376037.0,70,54,15375931,1,0.019419344,up-in-warm
1_2353,6,0,0.8397488753970793,1.0,0.5654525990350671,Chr1,17289880.0,4,2,17289712,410,0.053602148,up-in-warm
3_2338,9,1,0.9107565281018258,0.0864827525163591,0.5655075725864116,Chr3,17106027.0,3,6,17106137,8954,-0.0028921184,down-in-warm
1_830,1,0,0.7189457601235502,1.0,0.5655887555173167,Chr1,7385466.0,1,0,7385466,1,0.06874676,up-in-warm
1_538,1,0,0.7189457601235502,1.0,0.5655887555173167,Chr1,4241058.0,1,0,4241058,1,0.06874676,up-in-warm
1_875,1,0,0.7189457601235502,1.0,0.5655887555173167,Chr1,7489130.0,1,0,7489130,1,0.06874676,up-in-warm
1_3987,1,0,0.7189457601235502,1.0,0.5655887555173167,Chr1,23788836.0,1,0,23788836,1,0.06874676,up-in-warm
1_3606,3,0,0.7656243712861277,1.0,0.566084419748016,Chr1,22731923.0,1,2,22731923,2,-0.034770966,down-in-warm
4_720,70,8,2.192867416841879,5.437801207873958e-07,0.5661281800985409,Chr4,6860542.0,42,28,6860542,3,0.026826404,up-in-warm
1_4026,1,0,0.7167165044618721,1.0,0.5662399600062702,Chr1,23833338.0,0,1,23833338,1,-0.071697466,down-in-warm
4_2861,3,0,0.7641885013121845,1.0,0.5665018242827831,Chr4,16853615.0,2,1,16853092,1,0.032080494,up-in-warm
3_1922,2,0,0.7394650264831929,1.0,0.5666710816488765,Chr3,16391556.0,1,1,16391556,1,-0.014009349,down-in-warm
2_843,6,0,0.8348798554655734,1.0,0.5668582447661166,Chr2,7807495.0,3,3,7807096,1,0.0027650464,up-in-warm
2_243,42,3,1.6388246141783385,0.0085838537997334,0.5669692277143634,Chr2,679982.0,22,20,679982,2,0.006868246,up-in-warm
3_2798,174,12,3.660516868837272,2.445844590775032e-07,0.567220728614597,Chr3,18732170.0,75,99,18732170,9394,0.014069071,up-in-warm
4_2058,1,0,0.7132872912472267,1.0,0.567241341511384,Chr4,10293969.0,1,0,10293969,1,0.06612652,up-in-warm
1_2470,8,0,0.880144162951741,1.0,0.5675082813486267,Chr1,17977843.0,3,5,17977867,59,-0.014291839,down-in-warm
3_422,3,0,0.7597140773374238,1.0,0.5678020527215822,Chr3,3497483.0,3,0,3497483,147,0.10551848,up-in-warm
1_3051,2,0,0.7333256584216343,1.0,0.5684590059984902,Chr1,21690659.0,2,0,21690511,347,0.093061484,up-in-warm
4_2597,2,0,0.7332526791193644,1.0,0.5684802508823666,Chr4,12969023.0,0,2,12969023,1,-0.036813103,down-in-warm
3_2649,7,0,0.8527487450930362,1.0,0.5685669912492257,Chr3,17741357.0,7,0,17741301,1,0.0340699,up-in-warm
1_4273,1,0,0.7080952325661772,1.0,0.568756676658094,Chr1,24497726.0,0,1,24497726,1,-0.068728074,down-in-warm
1_740,1,0,0.7080952325661772,1.0,0.568756676658094,Chr1,6910387.0,0,1,6910387,1,-0.068728074,down-in-warm
1_4422,4,0,0.7786996805330546,1.0,0.5692689641027695,Chr1,24956277.0,4,0,24956277,1,0.038046464,up-in-warm
1_205,24,5,1.2416738735770916,3.626850557136325e-06,0.5693308512163059,Chr1,1564488.0,13,11,1567751,60,0.04986139,up-in-warm
1_4860,4,0,0.7777235503372187,1.0,0.5695516769775352,Chr1,26645463.5,4,0,26646448,56,0.03789235,up-in-warm
1_307,1,0,0.7052211519891973,1.0,0.5695950617682426,Chr1,2788426.0,1,0,2788426,12278,0.063316986,up-in-warm
4_325,22,0,1.1946306907983464,1.0,0.5699504441156991,Chr4,2779917.0,10,12,2779917,59,0.026760297,up-in-warm
3_615,2,0,0.7272291639920049,1.0,0.5702330578525362,Chr3,6744822.5,2,0,6745387,53,0.11270136,up-in-warm
4_2189,17,0,1.079809135374817,1.0,0.5703285539548487,Chr4,10733570.0,6,11,10733570,1,0.0024296974,up-in-warm
4_1613,36,5,1.498969915877422,2.9112762779191584e-05,0.5705693153705679,Chr4,9343615.0,18,18,9343615,1,-0.0019678161,down-in-warm
5_671,1,0,0.7015596542400869,1.0,0.570662686058561,Chr5,8068015.0,0,1,8068015,1,-0.079099156,down-in-warm
5_945,1,0,0.7013354425619124,1.0,0.5707280452836025,Chr5,13900572.0,1,0,13900572,1,0.050546233,up-in-warm
1_4289,11,0,0.938479704398611,1.0,0.5710179316536301,Chr1,24533330.0,9,2,24531907,1,0.034556173,up-in-warm
1_1607,5,1,0.7961853352897691,0.0490099501,0.5711371029700747,Chr1,10912284.0,2,3,10912284,1,-0.022089195,down-in-warm
1_1348,5,0,0.7952083447898971,1.0,0.5714191692183097,Chr1,9276090.0,2,3,9276090,1,0.0013777282,up-in-warm
4_2339,1,0,0.6982663806701693,1.0,0.5716225019798012,Chr4,11145851.0,1,0,11145851,1,0.029550046,up-in-warm
2_1478,2,0,0.7223547982004778,1.0,0.5716504581872207,Chr2,14226327.0,1,1,14226784,1,0.040711872,up-in-warm
4_1316,20,2,1.1425227323868574,0.0168593376356518,0.5718958773720824,Chr4,8585179.5,11,9,8578812,1,-0.0019562133,down-in-warm
2_1138,2,1,0.7214613880542816,0.0199,0.5719101502595887,Chr2,10337768.5,1,1,10337854,1,0.027953507,up-in-warm
2_75,7,0,0.840394895766763,1.0,0.572118709121171,Chr2,240847.0,3,4,241055,1,0.018052964,up-in-warm
4_200,27,3,1.2978244350183985,0.0024441065705942,0.5722046678397452,Chr4,2004408.0,14,13,2004359,1,0.02022616,up-in-warm
4_137,4,2,0.7683163247656845,0.00059203,0.5722744079046057,Chr4,1163890.0,2,2,1176877,1,0.0022088387,up-in-warm
5_1233,93,6,2.570914793653916,0.0003626498284647,0.572349211780713,Chr5,15805634.0,53,40,15820140,1,0.010789543,up-in-warm
5_2681,1,0,0.6956379077717282,1.0,0.5723882598759826,Chr5,22702826.0,1,0,22702826,78,0.016021298,up-in-warm
1_3401,13,1,0.979745883262602,0.1224789770010321,0.5725370872744421,Chr1,22378131.0,9,4,22378131,1,0.033374093,up-in-warm
5_1241,24,2,1.2294007280059218,0.0238544311183037,0.5727281163862169,Chr5,15890735.0,14,10,15890735,20,0.0279773,up-in-warm
3_2241,52,5,1.8209480529160111,0.0001757760059167,0.5727536363771628,Chr3,16939222.0,23,29,16939222,1,0.009289074,up-in-warm
3_86,1,0,0.6942557116104768,1.0,0.5727908284717859,Chr3,1350925.0,0,1,1350925,1,-0.04317998,down-in-warm
3_995,1,0,0.6933704846109736,1.0,0.5730486135877767,Chr3,9078029.0,0,1,9078029,60,-0.062031887,down-in-warm
5_2998,18,3,1.092894830322973,0.0007291598430539,0.5730683218367045,Chr5,25080342.0,12,6,25048883,57,0.02016251,up-in-warm
2_2099,1,0,0.6929270391197152,1.0,0.5731777367080503,Chr2,19170960.0,0,1,19170960,87,-0.07389614,down-in-warm
4_2116,141,20,3.2650968211686155,3.032761076908997e-17,0.573211953567718,Chr4,10531261.0,106,35,10532877,25964,0.04060377,up-in-warm
1_3456,4,0,0.7639973559137139,1.0,0.5735233022594016,Chr1,22525976.0,1,3,22527268,58,-0.04043632,down-in-warm
2_1449,31,3,1.3801401738268302,0.0036460122088162,0.5736285985802535,Chr2,13683006.0,17,14,13676006,1485,0.022536136,up-in-warm
2_606,61,4,1.9932240922041529,0.0033162975277275,0.5737829850581346,Chr2,4211532.0,27,34,4211532,1,-0.0016434661,down-in-warm
4_860,2,0,0.7147632270900056,1.0,0.5738561392386504,Chr4,7636378.0,2,0,7636366,1,0.04697402,up-in-warm
3_2905,1,0,0.690472814758827,1.0,0.5738922192644207,Chr3,18964233.0,1,0,18964233,1,0.043716583,up-in-warm
1_4234,5,2,0.7864860815108324,0.0009801496,0.5739357348155001,Chr1,24443635.0,5,0,24443635,1,0.10323961,up-in-warm
3_1715,1,0,0.6901438020524315,1.0,0.5739879842366321,Chr3,15666687.0,0,1,15666687,105,-0.06033294,down-in-warm
1_390,1,0,0.6898868595565281,1.0,0.5740627688643813,Chr1,3090070.0,0,1,3090070,234,-0.04005605,down-in-warm
2_1525,10,1,0.9032345815302866,0.0956179249911955,0.5743855578272037,Chr2,15006974.0,8,2,15008489,720,0.042562373,up-in-warm
2_1160,137,8,3.2075232006112446,7.969551635112688e-05,0.5747638991122612,Chr2,10432289.0,55,82,10432289,1,-0.00036500127,down-in-warm
1_4851,10,0,0.9006237332502213,1.0,0.5751295173173271,Chr1,26621227.0,9,1,26617234,1,0.062064223,up-in-warm
1_4278,13,2,0.9699306576235972,0.0072489436779352,0.5753161914503184,Chr1,24505795.0,5,8,24501342,1,0.002280193,up-in-warm
